사고번호,기온,강수량,풍속
2019110500100692,11.6,0.0,1.0
2019110500100721,11.1,0.0,0.6
2019110500100741,10.6,0.0,1.0
2019110600100063,7.2,0.0,0.7
2019110600100088,6.4,0.0,1.0
2019110600100210,11.0,0.0,2.3
2019110600100246,12.6,0.0,1.7
2019110600100249,12.6,0.0,1.7
2019110600100317,15.9,0.0,2.3
2019110600100344,16.1,0.0,2.4
2019110600100346,16.1,0.0,2.4
2019110600100387,15.8,0.0,2.8
2019110600100388,15.8,0.0,2.8
2019110600100533,12.7,0.0,3.9
2019110600100615,11.8,0.0,2.6
2019110600100656,11.5,0.0,2.3
2019110600100712,10.2,0.0,1.2
2019110600100734,10.0,0.0,2.2
2019110700100035,9.5,0.0,0.9
2019110700100045,9.1,0.0,1.4
2019110700100181,9.0,0.0,3.1
2019110700100250,11.4,0.0,3.0
2019110700100251,11.4,0.0,3.0
2019110700100252,11.4,0.0,3.0
2019110700100253,11.4,0.0,3.0
2019110700100289,13.1,0.0,2.8
2019110700100327,13.2,0.0,3.9
2019110700100366,13.5,0.0,2.5
2019110700100368,13.5,0.0,2.5
2019110700100405,13.1,0.0,3.2
2019110700100441,12.9,0.0,2.9
2019110700100442,12.9,0.0,2.9
2019110700100444,12.9,0.0,2.9
2019110700100445,12.9,0.0,2.9
2019110700100495,11.3,0.0,2.9
2019110700100542,9.9,0.0,3.0
2019110700100544,9.9,0.0,3.0
2019110700100547,9.9,0.0,3.0
2019110700100614,9.0,0.0,4.1
2019110700100616,9.0,0.0,4.1
2019110700100617,9.0,0.0,4.1
2019110700100658,8.3,0.0,4.4
2019110700100664,8.3,0.0,4.4
2019110700100693,7.5,0.0,3.2
2019110700100695,7.5,0.0,3.2
2019110700100696,7.5,0.0,3.2
2019110700100729,6.9,0.0,4.0
2019110700100730,6.9,0.0,4.0
2019110700100732,6.9,0.0,4.0
2019110700100734,6.9,0.0,4.0
2019110800100034,4.8,0.0,4.2
2019110800100047,3.9,0.0,1.1
2019110800100086,1.7,0.0,1.8
2019110800100104,1.2,0.0,0.7
2019110800100140,1.5,0.0,0.8
2019110800100144,1.5,0.0,0.8
2019110800100208,3.5,0.0,1.4
2019110800100255,7.3,0.0,1.7
2019110800100280,9.9,0.0,1.7
2019110800100281,9.9,0.0,1.7
2019110800100319,11.2,0.0,1.9
2019110800100323,11.2,0.0,1.9
2019110800100324,11.2,0.0,1.9
2019110800100358,11.5,0.0,3.1
2019110800100396,12.0,0.0,4.0
2019110800100446,12.7,0.0,3.5
2019110800100449,12.7,0.0,3.5
2019110800100492,12.7,0.0,3.2
2019110800100536,10.9,0.0,2.7
2019110800100538,10.9,0.0,2.7
2019110800100593,9.6,0.0,0.8
2019110800100596,9.6,0.0,0.8
2019110800100671,8.4,0.0,1.1
2019110800100673,8.4,0.0,1.1
2019110800100677,8.4,0.0,1.1
2019110800100730,7.3,0.0,1.1
2019110800100759,6.7,0.0,1.7
2019110800100802,6.8,0.0,0.8
2019110800100805,6.8,0.0,0.8
2019110800100830,6.4,0.0,1.3
2019110800100831,6.4,0.0,1.3
2019110900100112,3.8,0.0,0.7
2019110900100167,5.6,0.0,0.9
2019110900100240,11.7,0.0,2.8
2019110900100244,11.7,0.0,2.8
2019110900100297,13.6,0.0,2.7
2019110900100299,13.6,0.0,2.7
2019110900100343,15.1,0.0,1.7
2019110900100385,16.6,0.0,3.0
2019110900100434,17.0,0.0,3.2
2019110900100437,17.0,0.0,3.2
2019110900100443,17.0,0.0,3.2
2019110900100445,17.0,0.0,3.2
2019110900100559,13.0,0.0,2.6
2019110900100561,13.0,0.0,2.6
2019110900100563,13.0,0.0,2.6
2019110900100564,13.0,0.0,2.6
2019110900100626,11.7,0.0,1.0
2019110900100627,11.7,0.0,1.0
2019110900100656,10.6,0.0,2.3
2019110900100658,10.6,0.0,2.3
2019110900100707,9.4,0.0,0.7
2019111000100027,8.3,0.0,1.7
2019111000100044,7.6,0.0,1.4
2019111000100111,6.9,0.0,2.6
2019111000100144,8.0,0.0,2.3
2019111000100228,12.3,0.0,2.9
2019111000100257,13.6,0.0,1.9
2019111000100259,13.6,0.0,1.9
2019111000100386,13.5,0.0,3.2
2019111000100389,13.5,0.0,3.2
2019111000100390,13.5,0.0,3.2
2019111000100391,13.5,0.0,3.2
2019111000100439,12.1,0.0,3.0
2019111000100440,12.1,0.0,3.0
2019111000100442,12.1,0.0,3.0
2019111000100566,9.9,11.8,1.8
2019111000100599,9.6,0.0,1.7
2019111100100031,9.5,0.0,3.0
2019111100100045,9.4,0.0,1.7
2019111100100139,10.5,0.0,2.0
2019111100100142,10.5,0.0,2.0
2019111100100144,10.5,0.0,2.0
2019111100100227,11.2,0.0,3.9
2019111100100229,11.2,0.0,3.9
2019111100100230,11.2,0.0,3.9
2019111100100276,12.5,0.0,3.8
2019111100100277,12.5,0.0,3.8
2019111100100309,13.5,0.0,4.0
2019111100100310,13.5,0.0,4.0
2019111100100311,13.5,0.0,4.0
2019111100100353,14.0,0.0,3.2
2019111100100356,14.0,0.0,3.2
2019111100100393,14.9,0.0,3.4
2019111100100395,14.9,0.0,3.4
2019111100100434,14.7,0.0,3.9
2019111100100469,14.8,0.0,3.7
2019111100100520,13.6,0.0,3.5
2019111100100628,12.1,0.0,2.9
2019111100100630,12.1,0.0,2.9
2019111100100631,12.1,0.0,2.9
2019111100100700,10.2,0.0,1.7
2019111100100702,10.2,0.0,1.7
2019111100100730,9.4,0.0,1.7
2019111100100732,9.4,0.0,1.7
2019111100100733,9.4,0.0,1.7
2019111100100755,8.9,0.0,2.0
2019111200100039,7.3,0.0,0.6
2019111200100052,6.7,0.0,1.4
2019111200100072,5.3,0.0,1.4
2019111200100086,5.0,0.0,1.3
2019111200100267,12.6,0.0,1.4
2019111200100319,14.1,0.0,1.5
2019111200100352,14.1,0.0,2.4
2019111200100387,13.8,0.0,2.7
2019111200100426,13.0,0.0,1.6
2019111200100427,13.0,0.0,1.6
2019111200100430,13.0,0.0,1.6
2019111200100476,11.7,0.0,0.6
2019111200100540,10.5,0.0,0.4
2019111200100544,10.5,0.0,0.4
2019111200100575,9.9,0.0,1.2
2019111200100607,9.2,0.0,1.3
2019111200100630,8.5,0.0,1.4
2019111200100631,8.5,0.0,1.4
2019111200100632,8.5,0.0,1.4
2019111300100076,6.3,0.0,0.6
2019111300100183,8.4,0.0,1.5
2019111300100212,9.2,0.0,2.2
2019111300100213,9.2,0.0,2.2
2019111300100214,9.2,0.0,2.2
2019111300100247,9.4,0.0,1.3
2019111300100275,10.8,0.0,4.0
2019111300100276,10.8,0.0,4.0
2019111300100277,10.8,0.0,4.0
2019111300100309,11.2,0.0,4.7
2019111300100310,11.2,0.0,4.7
2019111300100312,11.2,0.0,4.7
2019111300100336,10.9,2.4,4.7
2019111300100339,10.9,2.4,4.7
2019111300100379,11.2,0.0,3.0
2019111300100477,7.9,5.1,3.4
2019111300100557,7.4,0.0,2.0
2019111300100558,7.4,0.0,2.0
2019111300100559,7.4,0.0,2.0
2019111300100561,7.4,0.0,2.0
2019111300100563,7.4,0.0,2.0
2019111300100564,7.4,0.0,2.0
2019111300100566,7.4,0.0,2.0
2019111300100569,7.4,0.0,2.0
2019111300100570,7.4,0.0,2.0
2019111300100571,7.4,0.0,2.0
2019111300100622,6.8,0.0,4.3
2019111300100624,6.8,0.0,4.3
2019111300100626,6.8,0.0,4.3
2019111300100665,5.8,0.0,4.8
2019111300100670,5.8,0.0,4.8
2019111400100058,-0.3,0.0,5.0
2019111400100064,-0.9,0.0,4.5
2019111400100119,-2.4,0.0,1.2
2019111400100120,-2.4,0.0,1.2
2019111400100168,-1.3,0.0,3.5
2019111400100169,-1.3,0.0,3.5
2019111400100172,-1.3,0.0,3.5
2019111400100179,-1.3,0.0,3.5
2019111400100217,0.4,0.0,2.9
2019111400100221,0.4,0.0,2.9
2019111400100260,1.8,0.0,4.1
2019111400100299,2.1,0.0,4.8
2019111400100341,3.7,0.0,3.2
2019111400100342,3.7,0.0,3.2
2019111400100343,3.7,0.0,3.2
2019111400100370,4.8,0.0,4.3
2019111400100373,4.8,0.0,4.3
2019111400100377,4.8,0.0,4.3
2019111400100378,4.8,0.0,4.3
2019111400100426,4.7,0.0,2.7
2019111400100427,4.7,0.0,2.7
2019111400100455,4.6,0.0,1.3
2019111400100515,3.8,0.0,1.8
2019111400100516,3.8,0.0,1.8
2019111400100582,3.0,0.0,2.1
2019111400100583,3.0,0.0,2.1
2019111400100587,3.0,0.0,2.1
2019111400100588,3.0,0.0,2.1
2019111400100648,2.5,0.0,2.4
2019111400100650,2.5,0.0,2.4
2019111400100651,2.5,0.0,2.4
2019111400100693,2.3,0.0,2.0
2019111400100750,1.5,0.0,0.7
2019111400100751,1.5,0.0,0.7
2019111400100752,1.5,0.0,0.7
2019111500100042,2.2,0.0,2.7
2019111500100079,4.5,0.7,3.4
2019111500100281,5.7,0.0,2.7
2019111500100282,5.7,0.0,2.7
2019111500100284,5.7,0.0,2.7
2019111500100285,5.7,0.0,2.7
2019111500100287,5.7,0.0,2.7
2019111500100291,5.7,0.0,2.7
2019111500100335,5.8,2.3,2.0
2019111500100339,5.8,2.3,2.0
2019111500100341,5.8,2.3,2.0
2019111500100381,6.1,0.0,1.9
2019111500100386,6.1,0.0,1.9
2019111500100465,7.5,3.2,2.1
2019111500100467,7.5,3.2,2.1
2019111500100468,7.5,3.2,2.1
2019111500100507,7.3,0.0,2.7
2019111500100509,7.3,0.0,2.7
2019111500100553,7.3,0.0,2.1
2019111500100618,7.4,1.9,1.9
2019111500100626,7.4,1.9,1.9
2019111500100628,7.4,1.9,1.9
2019111500100720,7.3,0.0,1.3
2019111500100722,7.3,0.0,1.3
2019111500100725,7.3,0.0,1.3
2019111500100775,7.2,0.0,2.6
2019111500100829,6.9,0.3,2.1
2019111500100832,6.9,0.3,2.1
2019111500100835,6.9,0.3,2.1
2019111500100877,6.4,0.0,2.0
2019111600100070,4.2,0.0,1.1
2019111600100071,4.2,0.0,1.1
2019111600100076,4.2,0.0,1.8
2019111600100078,4.2,0.0,1.8
2019111600100165,4.4,0.0,2.7
2019111600100223,5.9,0.0,1.7
2019111600100365,11.1,0.0,1.4
2019111600100368,11.1,0.0,1.4
2019111600100401,12.3,0.0,0.6
2019111600100435,12.7,0.0,0.8
2019111600100436,12.7,0.0,0.8
2019111600100441,12.7,0.0,0.8
2019111600100484,11.6,0.0,1.0
2019111600100485,11.6,0.0,1.0
2019111600100521,9.8,0.0,1.4
2019111600100522,9.8,0.0,1.4
2019111600100581,8.8,0.0,0.9
2019111600100584,8.8,0.0,0.9
2019111600100623,7.8,0.0,1.0
2019111600100624,7.8,0.0,1.0
2019111600100648,6.8,0.0,2.4
2019111600100685,6.5,0.0,1.7
2019111600100710,6.1,0.0,1.5
2019111700100026,5.7,0.0,1.7
2019111700100028,5.7,0.0,1.7
2019111700100051,6.1,0.0,2.9
2019111700100067,6.4,0.0,2.8
2019111700100070,6.4,0.0,2.8
2019111700100080,6.7,0.0,2.4
2019111700100137,8.3,0.0,3.8
2019111700100220,8.3,0.0,3.8
2019111700100254,8.1,0.0,4.5
2019111700100274,7.8,7.5,4.7
2019111700100275,7.8,7.5,4.7
2019111700100276,7.8,7.5,4.7
2019111700100296,8.0,0.0,5.4
2019111700100298,8.0,0.0,5.4
2019111700100300,8.0,0.0,5.4
2019111700100443,8.5,0.0,3.6
2019111700100444,8.5,0.0,3.6
2019111700100445,8.5,0.0,3.6
2019111700100501,8.9,0.0,3.4
2019111700100502,8.9,0.0,3.4
2019111700100503,8.9,0.0,3.4
2019111700100538,9.2,6.2,2.1
2019111700100539,9.2,6.2,2.1
2019111700100561,9.6,0.0,1.9
2019111700100587,9.9,0.0,0.9
2019111800100027,10.5,3.1,1.8
2019111800100029,10.5,3.1,1.8
2019111800100188,4.4,0.0,4.2
2019111800100189,4.4,0.0,4.2
2019111800100190,4.4,0.0,4.2
2019111800100193,4.4,0.0,4.2
2019111800100223,4.4,0.0,4.6
2019111800100253,4.9,0.0,3.3
2019111800100256,4.9,0.0,3.3
2019111800100258,4.9,0.0,3.3
2019111800100311,5.7,0.0,4.6
2019111800100312,5.7,0.0,4.6
2019111800100343,5.7,0.0,4.5
2019111800100347,5.7,0.0,4.5
2019111800100389,5.4,0.0,3.9
2019111800100436,4.0,0.0,4.3
2019111800100438,4.0,0.0,4.3
2019111800100466,3.0,0.0,4.8
2019111800100470,3.0,0.0,4.8
2019111800100472,3.0,0.0,4.8
2019111800100527,2.1,0.0,3.5
2019111800100595,1.4,0.0,4.4
2019111800100601,1.4,0.0,4.4
2019111800100636,0.9,0.0,3.4
2019111800100637,0.9,0.0,3.4
2019111800100660,0.5,0.0,1.9
2019111800100675,0.7,0.0,2.1
2019111800100676,0.7,0.0,2.1
2019111900100032,0.9,0.0,2.5
2019111900100043,0.6,0.0,3.3
2019111900100086,-2.6,0.0,1.6
2019111900100141,-3.4,0.0,0.8
2019111900100234,0.6,0.0,3.0
2019111900100280,1.5,0.0,2.3
2019111900100281,1.5,0.0,2.3
2019111900100317,2.2,0.0,4.5
2019111900100322,2.2,0.0,4.5
2019111900100323,2.2,0.0,4.5
2019111900100324,2.2,0.0,4.5
2019111900100356,3.3,0.0,4.8
2019111900100359,3.3,0.0,4.8
2019111900100395,3.8,0.0,3.7
2019111900100398,3.8,0.0,3.7
2019111900100427,3.6,0.0,4.0
2019111900100559,1.7,0.0,2.8
2019111900100561,1.7,0.0,2.8
2019111900100566,1.7,0.0,2.8
2019111900100569,1.7,0.0,2.8
2019111900100638,1.1,0.0,1.6
2019111900100640,1.1,0.0,1.6
2019111900100642,1.1,0.0,1.6
2019111900100677,0.6,0.0,1.2
2019111900100679,0.6,0.0,1.2
2019111900100681,0.6,0.0,1.2
2019111900100754,0.0,0.0,1.8
2019111900100770,-0.3,0.0,3.2
2019111900100771,-0.3,0.0,3.2
2019111900100773,-0.3,0.0,3.2
2019111900100774,-0.3,0.0,3.2
2019112000100035,-0.9,0.0,1.3
2019112000100064,-2.6,0.0,1.7
2019112000100088,-4.1,0.0,1.3
2019112000100197,-2.5,0.0,1.6
2019112000100315,2.9,0.0,2.4
2019112000100316,2.9,0.0,2.4
2019112000100353,4.0,0.0,3.7
2019112000100354,4.0,0.0,3.7
2019112000100356,4.0,0.0,3.7
2019112000100429,5.8,0.0,2.6
2019112000100431,5.8,0.0,2.6
2019112000100434,5.8,0.0,2.6
2019112000100437,5.8,0.0,2.6
2019112000100481,6.2,0.0,2.4
2019112000100488,6.2,0.0,2.4
2019112000100489,6.2,0.0,2.4
2019112000100572,3.5,0.0,2.6
2019112000100576,3.5,0.0,2.6
2019112000100702,1.6,0.0,0.9
2019112000100726,1.0,0.0,1.1
2019112000100750,0.6,0.0,0.7
2019112100100023,-0.2,0.0,0.7
2019112100100026,-0.2,0.0,0.7
2019112100100056,-1.1,0.0,0.7
2019112100100057,-1.1,0.0,0.7
2019112100100060,-1.7,0.0,1.5
2019112100100096,-2.3,0.0,1.5
2019112100100121,-2.0,0.0,1.9
2019112100100124,-2.0,0.0,1.9
2019112100100279,7.3,0.0,1.5
2019112100100316,8.7,0.0,2.4
2019112100100319,8.7,0.0,2.4
2019112100100401,8.8,0.0,2.7
2019112100100429,8.8,0.0,2.5
2019112100100430,8.8,0.0,2.5
2019112100100431,8.8,0.0,2.5
2019112100100432,8.8,0.0,2.5
2019112100100434,8.8,0.0,2.5
2019112100100487,8.2,0.0,1.7
2019112100100488,8.2,0.0,1.7
2019112100100541,7.7,0.0,1.5
2019112100100544,7.7,0.0,1.5
2019112100100625,7.0,0.0,2.2
2019112100100674,7.0,0.0,2.5
2019112100100677,7.0,0.0,2.5
2019112100100681,7.0,0.0,2.5
2019112100100700,6.5,0.0,2.8
2019112100100703,6.5,0.0,2.8
2019112100100725,6.3,0.0,1.8
2019112100100726,6.3,0.0,1.8
2019112200100028,6.4,0.0,4.0
2019112200100088,4.0,0.0,2.0
2019112200100105,3.1,0.0,2.0
2019112200100300,12.8,0.0,2.9
2019112200100302,12.8,0.0,2.9
2019112200100303,12.8,0.0,2.9
2019112200100336,14.5,0.0,3.3
2019112200100372,16.3,0.0,3.4
2019112200100373,16.3,0.0,3.4
2019112200100374,16.3,0.0,3.4
2019112200100417,16.6,0.0,2.2
2019112200100421,16.6,0.0,2.2
2019112200100470,16.8,0.0,1.9
2019112200100472,16.8,0.0,1.9
2019112200100530,15.1,0.0,2.1
2019112200100531,15.1,0.0,2.1
2019112200100594,13.7,0.0,1.5
2019112200100596,13.7,0.0,1.5
2019112200100597,13.7,0.0,1.5
2019112200100667,12.1,0.0,1.8
2019112200100674,12.1,0.0,1.8
2019112200100676,12.1,0.0,1.8
2019112200100754,10.1,0.0,1.6
2019112200100755,10.1,0.0,1.6
2019112200100757,10.1,0.0,1.6
2019112200100758,10.1,0.0,1.6
2019112200100786,9.6,0.0,1.3
2019112200100818,9.0,0.0,1.3
2019112300100026,8.6,0.0,1.3
2019112300100089,8.6,0.0,2.2
2019112300100125,8.6,0.0,2.5
2019112300100151,9.8,0.0,2.0
2019112300100192,12.5,0.0,2.4
2019112300100193,12.5,0.0,2.4
2019112300100226,13.9,0.0,2.5
2019112300100231,13.9,0.0,2.5
2019112300100273,14.5,0.0,2.6
2019112300100274,14.5,0.0,2.6
2019112300100310,15.6,0.0,2.3
2019112300100311,15.6,0.0,2.3
2019112300100313,15.6,0.0,2.3
2019112300100318,15.6,0.0,2.3
2019112300100364,16.8,0.0,1.1
2019112300100365,16.8,0.0,1.1
2019112300100370,16.8,0.0,1.1
2019112300100439,17.0,0.0,0.6
2019112300100441,17.0,0.0,0.6
2019112300100480,15.9,0.0,0.9
2019112300100486,15.9,0.0,0.9
2019112300100541,14.4,0.0,1.7
2019112300100590,13.3,0.0,1.6
2019112300100632,12.6,0.0,0.7
2019112300100637,12.6,0.0,0.7
2019112300100639,12.6,0.0,0.7
2019112300100698,12.5,0.0,0.6
2019112300100722,12.0,0.0,0.8
2019112300100723,12.0,0.0,0.8
2019112400100127,9.8,0.0,2.1
2019112400100142,12.8,0.0,2.2
2019112400100163,14.8,0.0,1.6
2019112400100164,14.8,0.0,1.6
2019112400100216,15.2,0.0,1.1
2019112400100238,14.7,0.0,0.9
2019112400100302,12.6,0.0,3.9
2019112400100305,12.6,0.0,3.9
2019112400100334,10.6,0.0,3.7
2019112400100335,10.6,0.0,3.7
2019112400100390,10.3,3.1,1.9
2019112400100391,10.3,3.1,1.9
2019112400100393,10.3,3.1,1.9
2019112400100394,10.3,3.1,1.9
2019112400100397,10.3,3.1,1.9
2019112400100399,10.3,3.1,1.9
2019112400100400,10.3,3.1,1.9
2019112400100441,9.0,0.0,3.5
2019112400100444,9.0,0.0,3.5
2019112400100445,9.0,0.0,3.5
2019112400100446,9.0,0.0,3.5
2019112400100447,9.0,0.0,3.5
2019112400100448,9.0,0.0,3.5
2019112400100449,9.0,0.0,3.5
2019112400100450,9.0,0.0,3.5
2019112400100451,9.0,0.0,3.5
2019112400100482,8.4,0.0,3.2
2019112400100510,7.5,0.0,4.1
2019112400100545,5.6,0.0,4.8
2019112500100039,3.5,0.0,3.7
2019112500100169,-0.9,0.0,2.9
2019112500100204,0.5,0.0,2.5
2019112500100205,0.5,0.0,2.5
2019112500100272,3.0,0.0,2.8
2019112500100292,3.7,0.0,3.6
2019112500100328,4.7,0.0,3.2
2019112500100331,4.7,0.0,3.2
2019112500100362,5.3,0.0,2.8
2019112500100397,5.7,0.0,2.5
2019112500100399,5.7,0.0,2.5
2019112500100498,3.9,0.0,1.0
2019112500100502,3.9,0.0,1.0
2019112500100504,3.9,0.0,1.0
2019112500100506,3.9,0.0,1.0
2019112500100507,3.9,0.0,1.0
2019112500100567,3.3,0.0,0.7
2019112500100570,3.3,0.0,0.7
2019112500100649,2.5,0.0,0.8
2019112500100674,2.4,0.0,1.3
2019112500100696,2.0,0.0,1.9
2019112600100038,1.7,0.0,1.7
2019112600100039,1.7,0.0,1.7
2019112600100070,1.5,0.0,1.1
2019112600100074,1.5,0.0,1.5
2019112600100205,7.9,0.0,2.6
2019112600100208,7.9,0.0,2.6
2019112600100210,7.9,0.0,2.6
2019112600100240,10.6,0.0,1.4
2019112600100245,10.6,0.0,1.4
2019112600100313,13.4,0.0,1.7
2019112600100315,13.4,0.0,1.7
2019112600100421,11.4,0.0,3.6
2019112600100462,9.9,0.0,3.2
2019112600100508,8.4,0.0,2.6
2019112600100510,8.4,0.0,2.6
2019112600100511,8.4,0.0,2.6
2019112600100518,8.4,0.0,2.6
2019112600100609,6.7,0.0,1.4
2019112600100648,6.1,0.0,1.5
2019112600100679,5.6,0.0,0.9
2019112600100703,6.1,0.0,2.5
2019112600100704,6.1,0.0,2.5
2019112700100061,2.4,0.0,2.5
2019112700100112,1.2,0.0,2.8
2019112700100188,3.1,0.0,2.9
2019112700100219,4.0,0.0,4.0
2019112700100225,4.0,0.0,4.0
2019112700100246,5.2,0.0,3.0
2019112700100248,5.2,0.0,3.0
2019112700100281,5.8,0.0,4.3
2019112700100365,6.3,0.0,3.0
2019112700100366,6.3,0.0,3.0
2019112700100368,6.3,0.0,3.0
2019112700100405,5.8,0.0,3.1
2019112700100410,5.8,0.0,3.1
2019112700100411,5.8,0.0,3.1
2019112700100430,4.9,0.0,3.0
2019112700100432,4.9,0.0,3.0
2019112700100489,4.2,0.0,3.6
2019112700100490,4.2,0.0,3.6
2019112700100493,4.2,0.0,3.6
2019112700100548,3.5,0.0,2.7
2019112700100550,3.5,0.0,2.7
2019112700100551,3.5,0.0,2.7
2019112700100552,3.5,0.0,2.7
2019112700100600,2.8,0.0,3.3
2019112700100602,2.8,0.0,3.3
2019112700100627,2.2,0.0,3.5
2019112700100655,1.6,0.0,1.6
2019112800100036,-0.2,0.0,1.1
2019112800100112,-0.4,0.0,1.7
2019112800100114,-0.4,0.0,1.7
2019112800100115,-0.4,0.0,1.7
2019112800100292,9.1,0.0,1.7
2019112800100296,9.1,0.0,1.7
2019112800100394,8.9,0.0,3.8
2019112800100398,8.9,0.0,3.8
2019112800100399,8.9,0.0,3.8
2019112800100434,7.3,0.0,3.0
2019112800100435,7.3,0.0,3.0
2019112800100506,5.9,0.0,3.2
2019112800100571,5.1,0.0,4.2
2019112800100607,4.3,0.0,1.2
2019112800100609,4.3,0.0,1.2
2019112800100666,2.1,0.0,1.9
2019112900100020,0.5,0.0,2.5
2019112900100127,-3.3,0.0,0.8
2019112900100219,0.9,0.0,2.7
2019112900100224,0.9,0.0,2.7
2019112900100225,0.9,0.0,2.7
2019112900100299,4.2,0.0,2.8
2019112900100331,5.9,0.0,3.0
2019112900100372,6.1,0.0,2.9
2019112900100373,6.1,0.0,2.9
2019112900100374,6.1,0.0,2.9
2019112900100419,6.6,0.0,3.8
2019112900100422,6.6,0.0,3.8
2019112900100473,6.7,0.0,2.7
2019112900100474,6.7,0.0,2.7
2019112900100478,6.7,0.0,2.7
2019112900100479,6.7,0.0,2.7
2019112900100528,5.3,0.0,2.2
2019112900100532,5.3,0.0,2.2
2019112900100533,5.3,0.0,2.2
2019112900100584,4.0,0.0,0.9
2019112900100586,4.0,0.0,0.9
2019112900100589,4.0,0.0,0.9
2019112900100591,4.0,0.0,0.9
2019112900100597,4.0,0.0,0.9
2019112900100666,3.0,0.0,2.1
2019112900100667,3.0,0.0,2.1
2019112900100668,3.0,0.0,2.1
2019112900100714,2.5,0.0,1.1
2019113000100025,0.6,0.0,1.5
2019113000100029,0.6,0.0,1.5
2019113000100045,0.4,0.0,0.8
2019113000100065,0.3,0.0,1.0
2019113000100072,0.3,0.0,1.0
2019113000100084,0.2,0.0,1.5
2019113000100184,1.1,0.0,3.0
2019113000100202,3.5,0.0,1.5
2019113000100241,5.5,0.0,1.2
2019113000100249,5.5,0.0,1.2
2019113000100284,6.9,0.0,1.4
2019113000100285,6.9,0.0,1.4
2019113000100286,6.9,0.0,1.4
2019113000100320,9.2,0.0,1.9
2019113000100361,8.7,0.0,1.8
2019113000100487,7.3,0.0,2.3
2019113000100531,6.6,0.0,1.7
2019113000100532,6.6,0.0,1.7
2019113000100533,6.6,0.0,1.7
2019113000100594,6.1,0.0,1.8
2019113000100599,6.1,0.0,1.8
2019113000100632,5.6,0.0,1.0
2019113000100683,5.6,0.0,2.7
2019113000100685,5.6,0.0,2.7
2019113000100709,5.4,0.0,1.6
2019120100100023,5.3,0.0,0.9
2019120100100024,5.3,0.0,0.9
2019120100100044,5.1,0.0,0.7
2019120100100045,5.1,0.0,0.7
2019120100100047,5.1,0.0,0.7
2019120100100092,4.6,0.0,1.0
2019120100100094,4.6,0.0,1.0
2019120100100103,4.8,0.0,1.1
2019120100100127,4.9,0.0,1.4
2019120100100211,6.1,0.6,2.2
2019120100100229,6.1,0.0,1.5
2019120100100238,6.1,0.0,1.5
2019120100100366,5.3,0.0,1.6
2019120100100412,4.9,0.8,2.2
2019120100100513,3.9,0.0,2.3
2019120100100514,3.9,0.0,2.3
2019120100100516,3.9,0.0,2.3
2019120100100542,3.4,0.4,4.1
2019120100100546,3.4,0.4,4.1
2019120100100595,3.0,0.0,1.8
2019120200100099,-0.6,0.0,3.4
2019120200100141,-0.2,0.0,2.3
2019120200100144,-0.2,0.0,2.3
2019120200100172,0.6,0.0,5.1
2019120200100208,1.0,0.0,4.3
2019120200100210,1.0,0.0,4.3
2019120200100243,2.1,0.0,4.3
2019120200100266,2.3,0.0,4.3
2019120200100271,2.3,0.0,4.3
2019120200100357,1.3,0.0,4.8
2019120200100364,1.3,0.0,4.8
2019120200100411,0.7,0.0,5.6
2019120200100418,0.7,0.0,5.6
2019120200100468,-0.1,0.0,4.2
2019120200100473,-0.1,0.0,4.2
2019120200100474,-0.1,0.0,4.2
2019120200100530,-1.3,0.0,2.8
2019120200100563,-2.1,0.0,1.1
2019120200100580,-2.5,0.0,1.5
2019120200100602,-2.4,0.0,1.6
2019120200100604,-2.4,0.0,1.6
2019120300100023,-3.2,0.0,1.2
2019120300100052,-4.3,0.0,0.8
2019120300100113,-4.4,0.0,1.1
2019120300100226,0.3,0.0,1.1
2019120300100294,2.5,0.0,1.1
2019120300100296,2.5,0.0,1.1
2019120300100370,4.1,0.0,2.0
2019120300100376,4.1,0.0,2.0
2019120300100437,3.7,0.0,2.0
2019120300100481,3.6,0.0,1.8
2019120300100483,3.6,0.0,1.8
2019120300100489,3.6,0.0,1.8
2019120300100538,3.5,0.0,2.1
2019120300100568,3.5,0.0,1.9
2019120300100570,3.5,0.0,1.9
2019120300100632,3.4,0.0,2.2
2019120300100654,3.3,0.0,2.1
2019120400100035,3.2,0.6,1.3
2019120400100065,2.5,0.0,1.9
2019120400100181,-2.0,0.0,1.5
2019120400100183,-2.0,0.0,1.5
2019120400100235,-1.2,0.0,1.6
2019120400100236,-1.2,0.0,1.6
2019120400100312,2.6,0.0,1.9
2019120400100393,6.1,0.0,1.7
2019120400100395,6.1,0.0,1.7
2019120400100396,6.1,0.0,1.7
2019120400100399,6.1,0.0,1.7
2019120400100400,6.1,0.0,1.7
2019120400100473,6.1,0.0,1.9
2019120400100508,5.2,0.0,3.8
2019120400100514,5.2,0.0,3.8
2019120400100564,4.0,0.0,1.9
2019120400100565,4.0,0.0,1.9
2019120400100566,4.0,0.0,1.9
2019120400100569,4.0,0.0,1.9
2019120400100655,2.3,0.0,1.5
2019120400100691,1.6,0.0,1.1
2019120400100692,1.6,0.0,1.1
2019120400100732,0.7,0.0,2.9
2019120500100046,-0.7,0.0,4.0
2019120500100057,-1.3,0.0,2.9
2019120500100099,-4.5,0.0,2.2
2019120500100178,-4.5,0.0,4.0
2019120500100180,-4.5,0.0,4.0
2019120500100236,-2.9,0.0,3.7
2019120500100299,-1.7,0.0,4.9
